movieId,movie_title,genres,release_year,avg_rating,num_rating,imdbId,tmdbId
92348,Puss in Boots,Adventure|Animation|Children|Comedy|Fantasy|Romance,1969,4.0,1,64714,58704.0
92391,Grave Encounters,Horror,2011,3.17,3,1703199,50698.0
92420,Chronicle,Action|Sci-Fi|Thriller,2012,3.38,8,1706593,76726.0
92422,"Woman in Black, The",Drama|Horror|Thriller,2012,3.75,2,1596365,65086.0
92427,Woman in Love,Comedy,2011,1.0,1,1802810,80125.0
92439,"Art of Getting By, The",Drama|Romance,2011,3.0,2,1645080,64678.0
92475,All Watched Over by Machines of Loving Grace,Documentary,2011,4.25,2,1955162,192695.0
92494,Dylan Moran: Monster,Comedy|Documentary,2004,5.0,1,439553,13976.0
92507,Safe House,Action|Crime|Mystery|Thriller,2012,3.38,4,1599348,59961.0
92509,"Vow, The",Drama|Romance,2012,2.67,3,1606389,72570.0
92535,Louis C.K.: Live at the Beacon Theater,Comedy,2011,4.3,10,2112999,80379.0
92637,Pitfall,Crime|Drama|Fantasy,1962,3.5,1,203612,54146.0
92643,Monsieur Lazhar,Children|Comedy|Drama,2011,4.5,2,2011971,78480.0
92665,"For a Good Time, Call...",Comedy|Drama|Romance,2012,2.5,1,1996264,84200.0
92674,Janie Jones,Drama|Musical,2010,2.5,1,1509130,73700.0
92681,Journey 2: The Mysterious Island,Action|Adventure|Comedy|Sci-Fi|IMAX,2012,0.5,1,1397514,72545.0
92694,Perfect Sense,Drama|Romance|Sci-Fi,2011,4.25,2,1439572,51999.0
92730,Rollo and the Woods Sprite,Children|Fantasy,2001,2.0,1,249131,64029.0
92760,"Atomic Brain, The",Horror|Sci-Fi,1963,3.5,1,57859,37464.0
92938,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,2012,1.6,5,1071875,71676.0
92954,Prayers for Bobby,Drama,2009,3.5,1,1073510,21634.0
93006,"Very Potter Musical, A",Comedy|Musical,2009,4.25,2,2033193,54507.0
93008,"Very Potter Sequel, A",Comedy|Musical,2010,5.0,1,2040264,59017.0
93022,Miss Nobody,Comedy|Crime,2010,5.0,1,1129427,51875.0
93040,"Civil War, The",Documentary|War,1990,4.0,1,98769,26397.0
93114,Ro.Go.Pa.G.,Comedy|Drama,1963,3.0,1,56171,59045.0
93134,"Women on the 6th Floor, The",Comedy,2010,3.5,1,1805297,57243.0
93139,Mega Shark vs. Crocosaurus,Action|Adventure|Horror,2010,1.5,1,1705773,52454.0
93193,Red Hill,Crime|Thriller|Western,2010,3.0,1,1530983,45569.0
93208,Mickey's The Prince and the Pauper,Animation|Children,1990,2.0,1,100409,25831.0
93242,Gone,Drama|Thriller,2012,1.5,1,1838544,79548.0
93270,Project X,Comedy,2012,2.06,8,1636826,57214.0
93272,Dr. Seuss' The Lorax,Animation|Fantasy|Musical|IMAX,2012,3.1,5,1482459,73723.0
93287,"Big Year, The",Comedy,2011,3.75,4,1053810,73937.0
93297,Act of Valor,Action|Thriller|War,2012,3.75,2,1591479,75674.0
93320,Trailer Park Boys,Comedy|Crime,1999,5.0,1,383678,38674.0
93326,This Means War,Action|Comedy|Romance,2012,2.64,11,1596350,59962.0
93363,John Carter,Action|Adventure|Sci-Fi|IMAX,2012,3.09,11,401729,49529.0
93443,Goon,Comedy|Drama,2011,3.25,4,1456635,74387.0
93502,"Ledge, The",Drama|Thriller,2011,2.5,1,1535970,63493.0
93510,21 Jump Street,Action|Comedy|Crime,2012,3.87,26,1232829,64688.0
93512,"Jeff, Who Lives at Home",Comedy|Drama,2012,4.0,1,1588334,82532.0
93563,Lockout,Action|Sci-Fi|Thriller,2012,3.17,3,1592525,81796.0
93598,Snowtown,Crime|Drama|Thriller,2011,2.5,1,1680114,67748.0
93610,Space Battleship Yamato,Action|Adventure|Drama,2010,3.0,1,1477109,61984.0
93721,Jiro Dreams of Sushi,Documentary,2011,4.1,5,1772925,80767.0
93723,Damsels in Distress,Comedy|Romance,2011,2.25,2,1667307,82533.0
93740,Salmon Fishing in the Yemen,Comedy|Drama|Romance,2011,1.5,1,1441952,81025.0
93766,Wrath of the Titans,Action|Adventure|Fantasy|IMAX,2012,2.62,4,1646987,57165.0
93790,Detachment,Drama,2011,4.0,1,1683526,74308.0
93805,Iron Sky,Action|Comedy|Sci-Fi,2012,3.75,2,1034314,10679.0
93819,Absentia,Horror,2011,3.5,1,1610996,74777.0
93831,American Reunion,Comedy,2012,2.62,4,1605630,71552.0
93838,The Raid: Redemption,Action|Crime,2011,4.33,9,1899353,94329.0
93840,"Cabin in the Woods, The",Comedy|Horror|Sci-Fi|Thriller,2012,4.02,22,1259521,22970.0
93855,God Bless America,Comedy|Drama,2011,4.5,1,1912398,74306.0
93980,"Three Stooges, The",Comedy,2012,1.25,2,383010,76489.0
93982,"Raven, The",Mystery|Thriller,2012,2.0,1,1486192,70436.0
93988,North & South,Drama|Romance,2004,4.5,1,417349,147269.0
94011,"Big Bang, The",Action|Thriller,2011,1.5,1,1307873,54271.0
94015,Mirror Mirror,Adventure|Comedy|Fantasy,2012,3.0,4,1667353,62764.0
94018,Battleship,Action|Sci-Fi|Thriller|IMAX,2012,2.33,3,1440129,44833.0
94070,"Best Exotic Marigold Hotel, The",Comedy|Drama,2011,3.88,4,1412386,74534.0
94122,Comic-Con Episode IV: A Fan's Hope,Documentary,2011,2.0,1,1605782,91356.0
94130,Bully,Documentary,2011,3.5,2,1682181,84404.0
94150,Hysteria,Comedy|Romance,2011,4.0,2,1435513,75802.0
94160,Dante's Inferno: An Animated Epic,Action|Animation|Fantasy,2010,3.0,1,1401113,31967.0
94262,"Atomic Submarine, The",Sci-Fi|Thriller,1959,3.0,1,52587,37467.0
94266,"Five-Year Engagement, The",Comedy|Romance,2012,2.5,4,1195478,72207.0
94323,Think Like a Man,Comedy,2012,2.5,2,1621045,67660.0
94325,"Lucky One, The",Drama,2012,4.0,1,1327194,77877.0
94405,Safe,Action|Crime|Thriller,2012,3.5,2,1656190,72387.0
94478,Dark Shadows,Comedy|Horror|IMAX,2012,2.5,6,1077368,62213.0
94494,96 Minutes,Drama|Thriller,0,2.5,1,1641385,89326.0
94503,"Decoy Bride, The",Comedy|Romance,2011,3.67,3,1657299,40161.0
94661,Rocket Singh: Salesman of the Year,Comedy|Drama,2009,4.0,1,1434447,26815.0
94677,"Dictator, The",Comedy,2012,3.56,17,1645170,76493.0
94735,Walking with Monsters,Documentary,2005,4.0,1,490048,28500.0
94777,Men in Black III,Action|Comedy|Sci-Fi|IMAX,2012,3.28,18,1409024,41154.0
94780,Snow White and the Huntsman,Action|Adventure|Drama,2012,2.83,6,1735898,58595.0
94799,Sound of My Voice,Drama|Mystery|Sci-Fi,2011,3.5,1,1748207,86812.0
94810,Eva,Drama|Fantasy|Sci-Fi,2011,5.0,1,1298554,77561.0
94833,"Pirates! Band of Misfits, The",Adventure|Animation|Children|Comedy,2012,3.33,3,1430626,72197.0
94864,Prometheus,Action|Horror|Sci-Fi|IMAX,2012,3.3,27,1446714,70981.0
94867,"Pact, The",Horror|Mystery|Thriller,2012,3.5,1,2040560,111440.0
94896,Bernie,Comedy|Crime|Drama,2011,3.5,2,1704573,92591.0
94919,Inhale,Drama|Thriller,2010,2.5,1,1196340,12645.0
94931,Take This Waltz,Drama|Romance,2011,3.5,1,1592281,86555.0
94953,Wanderlust,Comedy,2012,3.0,5,1655460,50647.0
94959,Moonrise Kingdom,Comedy|Drama|Romance,2012,3.78,29,1748122,83666.0
94985,Get the Gringo,Action|Crime|Drama|Thriller,2012,3.83,3,1567609,80389.0
95004,Superman/Doomsday,Action|Animation,0,4.0,1,934706,13640.0
95067,"Thousand Words, A",Comedy|Drama,2012,2.83,3,763831,72358.0
95088,Safety Not Guaranteed,Comedy|Drama,2012,3.75,6,1862079,84332.0
95105,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX,2012,3.39,9,1277953,80321.0
95135,Your Sister's Sister,Comedy|Drama,2011,4.0,1,1742336,84355.0
95145,Dragon Ball: The Curse Of The Blood Rubies,Action|Adventure|Animation|Children,1986,3.5,1,142251,39144.0
95147,Dragon Ball: Sleeping Princess in Devil's Castle,Action|Adventure|Animation|Children,1987,3.25,2,142249,39145.0
95149,Superman/Batman: Public Enemies,Action|Animation|Fantasy,2009,5.0,1,1398941,22855.0
95163,Dragon Ball: Mystical Adventure,Action|Adventure|Animation|Children,1988,3.5,1,142248,116776.0
95165,Dragon Ball Z the Movie: The World's Strongest,Action|Adventure|Animation|Sci-Fi|Thriller,1990,4.0,1,142240,39100.0
95167,Brave,Action|Adventure|Animation|Children,2012,3.47,30,1217209,62177.0
95170,Beauty and the Beast: The Enchanted Christmas,Animation|Children|Fantasy|Musical,1997,4.0,1,118692,13313.0
95175,Front of the Class,Drama,2008,5.0,1,1292594,63193.0
95182,Dragon Ball Z the Movie: The Tree of Might,Action|Adventure|Animation|Sci-Fi,1990,3.0,2,142233,39101.0
95193,Pocahontas II: Journey to a New World,Adventure|Animation|Children,0,2.0,1,143808,13761.0
95199,What to Expect When You're Expecting,Comedy|Drama|Romance,2012,3.0,1,1586265,76494.0
95201,To Rome with Love,Comedy,2012,3.0,1,1859650,81836.0
95207,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller,2012,2.75,6,1611224,72331.0
95218,First Position,Documentary,2011,3.5,1,2008513,89874.0
95307,Rock of Ages,Comedy|Drama|Musical|IMAX,2012,2.75,4,1336608,80585.0
95309,Seeking a Friend for the End of the World,Comedy|Drama|Romance,2012,4.17,3,1307068,88005.0
95311,Presto,Animation|Children|Comedy|Fantasy,2008,5.0,1,1245104,13042.0
95313,Jack-Jack Attack,Adventure|Animation|Children|Comedy,2005,4.5,1,455565,13932.0
95377,One Man Band,Animation|Comedy|Musical,2005,3.83,3,479113,13933.0
95441,Ted,Comedy|Fantasy,2012,3.29,21,1637725,72105.0
95449,Magic Mike,Drama|Romance,2012,2.7,5,1915581,77930.0
95473,Dragon Ball Z: The Return of Cooler,Action|Adventure|Animation,1992,4.0,1,142237,39103.0
95475,Dragon Ball Z: Cooler's Revenge,Action|Adventure|Animation,1991,4.0,2,1125254,24752.0
95497,Dragon Ball Z: Super Android 13!,Action|Adventure|Animation,1992,3.75,2,142241,39104.0
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan,Action|Adventure|Animation,1993,4.0,1,142242,34433.0
95508,Cleanskin,Crime|Drama|Thriller,2012,3.5,1,1598873,95516.0
95510,"Amazing Spider-Man, The",Action|Adventure|Sci-Fi|IMAX,2012,3.25,30,948470,1930.0
95519,Dragon Ball Z: Bojack Unbound,Action|Adventure|Animation|Fantasy,1993,4.0,1,142238,39105.0
95543,Ice Age 4: Continental Drift,Adventure|Animation|Comedy,2012,2.92,6,1667889,57800.0
95558,Beasts of the Southern Wild,Drama|Fantasy,2012,3.36,7,2125435,84175.0
95583,Savages,Crime|Drama|Thriller,2012,2.75,2,1615065,82525.0
95624,"Firm, The",Drama,2009,3.0,1,1313113,31218.0
95633,Spirit Camp,Horror,2009,4.5,1,1078933,40770.0
95654,Geri's Game,Animation|Children,1997,4.17,3,131409,13929.0
95690,Some Guy Who Kills People,Comedy|Thriller,2011,4.5,1,1568341,80468.0
95717,Treasure Island,Adventure,2012,2.0,1,1820723,83191.0
95720,"Watch, The",Comedy|Sci-Fi,2012,3.0,9,1298649,80035.0
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",Children|Musical|Mystery,1995,3.0,1,283851,193976.0
95744,2 Days in New York,Comedy,2012,2.5,1,1602472,84165.0
95761,Killer Joe,Crime|Thriller,2011,4.5,1,1726669,73567.0
95771,Dragon Ball Z: Broly Second Coming,Action|Adventure|Animation,1994,4.0,1,285036,44251.0
95780,Dragon Ball Z: Bio-Broly,Action|Adventure|Animation,1994,4.0,1,142234,39106.0
95796,Anaconda: The Offspring,Action|Horror|Sci-Fi|Thriller,2008,0.5,1,1137996,14863.0
95839,"Christmas Carol, A",Drama|Fantasy,1999,3.0,1,216621,16716.0
95843,Goodbye Charlie,Comedy|Fantasy|Romance,1964,5.0,1,58154,52906.0
95858,For the Birds,Animation|Children|Comedy,2000,3.9,5,248808,13930.0
95873,Ruby Sparks,Comedy|Fantasy|Romance,2012,3.5,4,1839492,103332.0
95875,Total Recall,Action|Sci-Fi|Thriller,2012,3.19,8,1386703,64635.0
95939,"Angels' Share, The",Comedy|Drama,2012,4.0,1,1924394,103747.0
95949,"Immature, The",Comedy,2011,3.5,1,1630637,56909.0
95965,Dragon Ball Z: Bardock - The Father of Goku,Action|Adventure|Animation,1990,4.0,1,142245,39323.0
96004,Dragon Ball Z: The History of Trunks,Action|Adventure|Animation,1993,3.25,2,142247,39324.0
96007,Dragon Ball GT: A Hero's Legacy,Action|Adventure|Animation,1997,2.0,1,142232,18095.0
96020,Sidewalls,Drama,2011,3.67,3,1235841,76696.0
96079,Skyfall,Action|Adventure|Thriller|IMAX,2012,3.81,50,1074638,37724.0
96084,Hands Over the City,Drama,1963,4.5,1,57286,58383.0
96110,"Campaign, The",Comedy,2012,3.44,9,1790886,77953.0
96114,Brake,Crime|Thriller,2012,2.0,1,1990181,85414.0
96121,Hope Springs,Comedy|Drama,2012,1.0,1,1535438,82696.0
96150,"Queen of Versailles, The",Documentary,2012,2.0,1,2125666,84327.0
96281,ParaNorman,Adventure|Animation|Comedy,2012,3.5,2,1623288,77174.0
96283,Diary of a Wimpy Kid: Dog Days,Children|Comedy,2012,3.0,1,2023453,82650.0
96373,Broken,Drama,2012,4.5,1,1441940,109584.0
96411,6 Days to Air: The Making of South Park,Documentary,2011,4.0,1,2076781,76360.0
96417,Premium Rush,Action|Thriller,2012,3.2,5,1547234,49526.0
96430,"Odd Life of Timothy Green, The",Comedy|Drama|Fantasy,2012,5.0,1,1462769,71864.0
96432,Lawless,Crime|Drama,2012,3.62,4,1212450,82633.0
96448,Piranha 3DD,Comedy|Horror,2012,2.17,3,1714203,71668.0
96471,Prime Suspect 3,Crime|Drama|Mystery,1993,3.0,1,106104,202043.0
96488,Searching for Sugar Man,Documentary,2012,4.25,4,2125608,84334.0
96518,Prime Suspect 6: The Last Witness,Drama|Thriller,2003,3.0,1,365651,263947.0
96520,Prime Suspect: The Lost Child,Drama|Mystery,1995,2.0,1,114182,215999.0
96530,Conception,Comedy|Romance,2011,2.5,1,1619277,83403.0
96563,Paradise Lost 3: Purgatory,Documentary,2011,4.0,1,2028530,83660.0
96567,"Words, The",Drama|Romance,2012,4.0,1,1840417,83686.0
96588,Pitch Perfect,Comedy|Musical,2012,3.62,20,1981677,114150.0
96606,Samsara,Documentary,2011,3.83,3,770802,89708.0
96608,Runaway Brain,Animation|Comedy|Sci-Fi,0,5.0,1,114308,67166.0
96610,Looper,Action|Crime|Sci-Fi,2012,3.64,32,1276104,59967.0
96616,That's My Boy,Comedy,2012,2.5,3,1232200,87428.0
96655,Robot & Frank,Comedy|Drama|Sci-Fi,2012,3.0,3,1990314,84329.0
96691,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX,2012,3.75,2,1855325,71679.0
96726,Lola Versus,Comedy|Romance,2012,1.5,1,1710417,100529.0
96728,"Master, The",Drama,2012,3.92,6,1560747,68722.0
96737,Dredd,Action|Sci-Fi,2012,3.71,14,1343727,49049.0
96811,End of Watch,Crime|Drama|Thriller,2012,3.92,6,1855199,77016.0
96815,V/H/S,Horror|Thriller,2012,2.75,2,2105044,84348.0
96821,"Perks of Being a Wallflower, The",Drama|Romance,2012,3.83,20,1659337,84892.0
96829,"Hunt, The",Drama,2012,4.3,10,2106476,103663.0
96832,Holy Motors,Drama|Fantasy|Musical|Mystery|Sci-Fi,2012,5.0,1,2076220,103328.0
96861,Taken 2,Action|Crime|Drama|Thriller,2012,3.29,7,1397280,82675.0
96917,House at the End of the Street,Horror|Thriller,2012,4.0,1,1582507,82505.0
96935,My Left Eye Sees Ghosts,Comedy|Fantasy|Romance,2002,5.0,1,319901,45397.0
96945,Love Lasts Three Years,Comedy|Drama|Romance,2011,3.5,1,1638328,85735.0
96964,"Tall Man, The",Crime|Drama|Mystery,2012,1.5,1,1658837,86597.0
96975,LOL,Comedy|Drama|Romance,2012,3.5,1,1592873,80271.0
97024,Rust and Bone,Drama|Romance,2012,0.5,1,2053425,97365.0
97168,Marley,Documentary,2012,3.5,2,1183919,90125.0
97172,Frankenweenie,Animation|Comedy|Horror|IMAX,2012,2.5,2,1142977,62214.0
97188,Sinister,Horror|Thriller,2012,4.0,1,1922777,82507.0
97194,"Thing: Terror Takes Shape, The",Documentary,1998,1.0,1,376921,92171.0
97225,Hotel Transylvania,Animation|Children|Comedy,2012,3.41,11,837562,76492.0
97230,Side by Side,Documentary,2012,3.0,1,2014338,110354.0
97285,Take Aim at the Police Van,Action|Crime|Mystery,1960,3.5,1,54325,71723.0
97304,Argo,Drama|Thriller,2012,3.98,28,1024648,68734.0
97306,Seven Psychopaths,Comedy|Crime,2012,3.47,15,1931533,86838.0
97328,Liberal Arts,Comedy|Drama,2012,3.0,1,1872818,84306.0
97470,Catch .44,Action|Drama|Thriller,2011,1.25,2,1886493,75736.0
97643,[REC]³ 3 Génesis,Horror|Thriller,2012,3.0,2,1649444,80280.0
97665,Asterix & Obelix: God Save Britannia,Adventure|Comedy,2012,2.5,1,1597522,99770.0
97701,Paranormal Activity 4,Horror|IMAX,2012,3.0,1,2109184,82990.0
97742,Alex Cross,Action|Crime|Mystery|Thriller,2012,1.5,1,1712170,94348.0
97752,Cloud Atlas,Drama|Sci-Fi|IMAX,2012,3.74,19,1371111,83542.0
97757,'Hellboy': The Seeds of Creation,Action|Adventure|Comedy|Documentary|Fantasy,2004,4.0,1,424755,72867.0
97785,Silent Hill: Revelation 3D,Horror|Mystery|Thriller,2012,3.0,1,938330,61012.0
97836,Here Comes the Boom,Action|Comedy,2012,2.57,7,1648179,87826.0
97858,Mental,Comedy|Drama,2012,2.0,1,1655416,126797.0
97860,Killing Them Softly,Crime|Drama|Thriller,2012,3.12,4,1764234,64689.0
97866,"Imposter, The",Documentary,2012,4.75,2,1966604,84287.0
97870,"Sessions, The",Drama,2012,4.0,1,1866249,113947.0
97904,Smashed,Comedy|Drama,2012,4.0,1,2063781,84341.0
97913,Wreck-It Ralph,Animation|Comedy,2012,3.75,22,1772341,82690.0
97921,Silver Linings Playbook,Comedy|Drama,2012,3.72,30,1045658,82693.0
97923,Flight,Drama,2012,3.5,9,1907668,87502.0
97936,Anna Karenina,Drama,2012,3.0,1,1781769,96724.0
97938,Life of Pi,Adventure|Drama|IMAX,2012,3.63,31,454876,87827.0
97950,"Man with the Iron Fists, The",Action|Adventure|Crime,2012,2.5,1,1258972,97430.0
97988,"Bay, The",Horror|Sci-Fi|Thriller,2012,2.5,1,1713476,123105.0
98061,Himizu,Children|Crime|Drama,2011,3.5,1,1900893,98631.0
98083,Jackass 3.5,Comedy|Documentary,2011,4.0,2,1753968,65851.0
98122,Indie Game: The Movie,Documentary,2012,3.0,2,1942884,80215.0
98124,"Batman: The Dark Knight Returns, Part 1",Action|Animation|Sci-Fi,2012,3.93,7,2313197,123025.0
98154,Lincoln,Drama|War,2012,4.5,4,443272,72976.0
98160,Nature Calls,Comedy,2012,1.5,1,1493157,135708.0
98175,Vamps,Comedy|Horror|Romance,2012,1.5,1,1545106,73935.0
98203,"Twilight Saga: Breaking Dawn - Part 2, The",Adventure|Drama|Fantasy|Romance|IMAX,2012,1.88,4,1673434,50620.0
98230,10 Years,Comedy|Drama|Romance,2011,3.5,1,1715873,58547.0
98239,Red Dawn,Action|War,2012,2.25,2,1234719,60747.0
98243,Rise of the Guardians,Adventure|Animation|Children|Fantasy|IMAX,2012,3.79,12,1446192,81188.0
98279,"Fantastic Fear of Everything, A",Comedy,2012,4.0,2,2006040,101519.0
98296,Deadfall,Crime|Drama|Thriller,2012,1.5,1,1667310,97614.0
98361,Byzantium,Drama|Fantasy|Thriller,2012,4.0,1,1531901,102780.0
98491,Paperman,Animation|Comedy|Romance,2012,4.38,8,2388725,140420.0
98499,"Fearless Hyena, The",Action|Comedy,1979,3.0,2,79315,19274.0
98503,Half a Loaf of Kung Fu,Action|Comedy,1980,3.0,1,80623,18867.0
98585,Hitchcock,Drama,2012,3.5,5,975645,112336.0
98604,From Up on Poppy Hill,Animation|Drama|Romance,2011,4.5,1,1798188,83389.0
98607,Redline,Action|Animation|Sci-Fi,2009,4.5,1,1483797,71883.0
98623,Winners and Sinners,Action|Comedy|Crime,1983,3.0,2,86605,25539.0
98633,My Lucky Stars,Action|Comedy,1985,3.5,1,89177,10044.0
98697,Money Money Money,Adventure|Comedy,1972,2.5,1,66798,34280.0
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",Animation|Comedy,2012,2.5,1,1979172,110392.0
98809,"Hobbit: An Unexpected Journey, The",Adventure|Fantasy|IMAX,2012,3.81,40,903624,49051.0
98836,Hyde Park on Hudson,Comedy|Drama,2012,2.0,1,1477855,87504.0
98908,How to Make Love to a Woman,Comedy|Romance,2010,1.5,1,1241017,40722.0
98961,Zero Dark Thirty,Action|Drama|Thriller,2012,4.11,14,1790885,97630.0
99005,Fire with Fire,Action|Crime|Drama,2012,1.5,1,1925431,139567.0
99007,Warm Bodies,Comedy|Horror|Romance,2013,3.5,14,1588173,82654.0
99030,Wrong,Comedy|Drama,2012,4.0,1,1901040,83186.0
99087,Playing for Keeps,Comedy|Romance,2012,3.0,1,1540128,77875.0
99106,"Guilt Trip, The",Comedy,2012,2.5,3,1694020,82687.0
99112,Jack Reacher,Action|Crime|Thriller,2012,3.42,12,790724,75780.0
99114,Django Unchained,Action|Drama|Western,2012,3.94,71,1853728,68718.0
99117,This Is 40,Drama,2012,3.12,8,1758830,89492.0
99122,I Bought a Vampire Motorcycle,Comedy|Horror,1990,3.5,1,97550,41153.0
99130,Ice Cream Man,Comedy|Horror,1995,3.5,1,113376,44470.0
99145,"Impossible, The",Drama|Thriller,2012,3.67,3,1649419,80278.0
99149,"Misérables, Les",Drama|Musical|Romance|IMAX,2012,3.5,7,1707386,82695.0
99191,Campfire Tales,Horror,1997,4.0,1,115813,16315.0
99415,Parental Guidance,Comedy,2012,2.0,1,1047540,88042.0
99437,John Dies at the End,Comedy|Fantasy|Horror,2012,4.0,2,1783732,75761.0
99532,"Misérables, Les",Drama|Romance,2000,2.25,2,230534,193380.0
99574,Promised Land,Drama,2012,3.0,1,2091473,133694.0
99636,English Vinglish,Comedy|Drama,2012,5.0,1,2181931,118628.0
99638,Fish Story,Comedy,2009,3.0,1,1244666,38010.0
99721,Texas Chainsaw 3D,Horror|Mystery|Thriller,2013,1.5,1,1572315,76617.0
99728,Gangster Squad,Action|Crime|Drama,2013,3.33,3,1321870,82682.0
99750,"Iceman, The",Crime|Drama|Thriller,2012,3.5,1,1491044,68812.0
99764,It's Such a Beautiful Day,Animation|Comedy|Drama|Fantasy|Sci-Fi,2012,4.25,2,2396224,147538.0
99813,"Batman: The Dark Knight Returns, Part 2",Action|Animation,2013,3.88,8,2166834,142061.0
99846,Everything or Nothing: The Untold Story of 007,Documentary,2012,3.0,1,2366308,135921.0
99853,Codependent Lesbian Space Alien Seeks Same,Comedy|Romance|Sci-Fi,2011,4.0,1,1762248,105538.0
99910,"Last Stand, The",Action|Crime|Thriller,2013,3.25,2,1549920,76640.0
99917,Upstream Color,Romance|Sci-Fi|Thriller,2013,3.17,3,2084989,145197.0
99992,Shadow Dancer,Crime|Drama|Thriller,2012,3.0,1,1770734,84336.0
100044,Human Planet,Documentary,2011,4.0,1,1806234,69372.0
100068,Comme un chef,Comedy,2012,3.5,1,1911553,85872.0
100083,Movie 43,Comedy,2013,3.5,3,1333125,87818.0
100106,"Pervert's Guide to Ideology, The",Documentary,2012,3.5,1,2152198,128190.0
100159,Sightseers,Comedy,2012,4.5,1,2023690,117974.0
100163,Hansel & Gretel: Witch Hunters,Action|Fantasy|Horror|IMAX,2013,2.9,5,1428538,60304.0
100194,Jim Jefferies: Fully Functional,Comedy,2012,4.5,1,2274356,146837.0
100226,Why Stop Now,Comedy|Drama,2012,1.5,1,1853643,118677.0
100277,Tabu,Drama|Romance,2012,4.0,1,2153963,93858.0
100302,Upside Down,Drama|Romance|Sci-Fi,2012,3.0,1,1374992,58244.0
100304,"Liability, The",Action|Thriller,2012,3.0,1,2081437,162145.0
100306,Angst,Drama|Horror,1983,3.5,1,165623,18912.0
100326,Stand Up Guys,Comedy|Crime,2012,2.5,1,1389096,121824.0
100383,Side Effects,Crime|Drama|Mystery|Thriller,2013,3.92,6,2053463,109421.0
100390,Identity Thief,Comedy|Crime,2013,2.88,4,2024432,109431.0
100397,"ABCs of Death, The",Horror,2012,3.5,1,1935896,87436.0
100487,Beautiful Creatures,Drama|Fantasy|Romance,2013,2.0,1,1559547,109491.0
100498,"Good Day to Die Hard, A",Action|Crime|Thriller|IMAX,2013,2.08,6,1606378,47964.0
100507,21 and Over,Comedy,2013,3.62,4,1711425,107811.0
100527,Safe Haven,Drama|Mystery|Romance,2013,4.0,1,1702439,112949.0
100553,Frozen Planet,Documentary,2011,4.5,2,2092588,134481.0
100556,"Act of Killing, The",Documentary,2012,5.0,1,2375605,123678.0
100579,Universal Soldier: Day of Reckoning,Action|Sci-Fi|Thriller,2012,4.0,1,1659343,122857.0
100611,Escape from Planet Earth,Adventure|Animation|Comedy|Sci-Fi,2013,4.0,2,765446,68179.0
100714,Before Midnight,Drama|Romance,2013,3.5,3,2209418,132344.0
100737,Snitch,Action|Drama|Thriller,2013,3.5,1,882977,134411.0
100810,Dark Skies,Horror|Sci-Fi|Thriller,2013,3.0,2,2387433,145135.0
100843,Oh Boy,Comedy|Drama,2012,3.5,1,1954701,130739.0
100882,Journey to the West: Conquering the Demons,Adventure|Comedy|Fantasy|Romance|IMAX,2013,4.75,2,2017561,170657.0
100906,Maniac Cop 2,Action|Horror|Thriller,1990,5.0,1,100107,28090.0
101025,Jack the Giant Slayer,Adventure|Fantasy|IMAX,2013,2.2,5,1351685,81005.0
101070,Wadjda,Drama,2012,2.5,1,2258858,129112.0
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The",Comedy,2010,2.5,1,1663636,59255.0
101074,"Legend of Sleepy Hollow, The",Animation|Comedy|Horror|Musical,1949,2.0,1,51850,43650.0
101076,G.I. Joe: Retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX,2013,3.0,3,1583421,72559.0
101088,Stoker,Drama|Mystery|Thriller,2013,3.75,2,1682180,86825.0
101112,Oz the Great and Powerful,Action|Adventure|Fantasy|IMAX,2013,3.08,6,1623205,68728.0
101142,"Croods, The",Adventure|Animation|Comedy,2013,3.78,9,481499,49519.0
101283,"Incredible Burt Wonderstone, The",Comedy,2013,2.83,3,790628,124459.0
101360,"Call, The",Drama|Thriller,2013,1.5,1,1911644,158011.0
101362,Olympus Has Fallen,Action|Thriller,2013,2.88,8,2302755,117263.0
101415,"First Time, The",Comedy|Drama|Romance,2012,1.5,2,1763303,84199.0
101423,Mezzo Forte,Action|Animation|Comedy,1998,3.0,1,427531,55892.0
101525,"Place Beyond the Pines, The",Crime|Drama,2012,3.5,5,1817273,97367.0
101529,"Brass Teapot, The",Comedy|Fantasy|Thriller,2012,2.0,1,1935902,127867.0
101531,Phil Spector,Drama,2013,2.0,1,1745862,173153.0
101577,"Host, The",Action|Adventure|Romance,2013,2.5,4,1517260,72710.0
101612,Admission,Comedy|Romance,2013,3.0,4,1814621,144340.0
101739,Evil Dead,Horror,2013,3.25,2,1288558,109428.0
101741,Trance,Crime|Thriller,2013,3.75,2,1924429,68727.0
101765,"Perfect Plan, A",Adventure|Comedy|Romance,2012,4.25,2,1986843,133698.0
