movieId,imdbId,title,genres
2990,887912,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
8962,910847,Breakfast with Scot (2007),Drama|Romance
4767,1135092,"Limits of Control, The (2009)",Crime|Drama|Film-Noir
3457,772251,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller
1919,1055369,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
4327,1014762,Home (2009),Documentary
7802,1178663,Whatever Works (2009),Comedy|Romance
6051,821640,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance
1297,1152836,Public Enemies (2009),Crime|Drama|Thriller
1920,1080016,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
3618,1131748,Prison Break: The Final Break (2009),Action|Drama|Thriller
4328,285627,Daria: Is It College Yet? (2002),Animation|Comedy
2727,1078588,My Sister's Keeper (2009),Drama
3818,475298,Hood of Horror (2006),Comedy|Drama|Horror
6795,1295071,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror
1059,1022603,(500) Days of Summer (2009),Comedy|Drama|Romance
3458,889583,Brüno (Bruno) (2009),Comedy
8717,1146438,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy
917,417741,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
2390,75572,Roots (1977),Drama|War
7672,901481,Eichmann (2007),Drama|War
3459,470055,Open Water 2: Adrift (2006),Drama|Thriller
1298,1054606,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
6796,1278293,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary
4250,1334537,Humpday (2009),Comedy
8840,1194238,Polytechnique (2009),Crime|Drama
5267,1148204,Orphan (2009),Drama|Horror|Mystery|Thriller
918,1142988,"Ugly Truth, The (2009)",Comedy|Drama|Romance
9617,844479,"Collector, The (2009)",Crime|Horror|Thriller
9618,971209,"Perfect Getaway, A (2009)",Horror|Thriller
1060,1136608,District 9 (2009),Mystery|Sci-Fi|Thriller
919,1135503,Julie & Julia (2009),Comedy|Drama|Romance
5977,1198138,Obsessed (2009),Crime|Drama|Thriller
7405,1075417,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller
5978,1114677,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance
2391,1046173,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
6052,1160368,12 Rounds (2009),Action|Thriller
6933,1029235,Max Manus (2008),Action|Drama|War
3460,28510,Winds of the Wasteland (1936),Western
3461,1117666,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi
5440,923811,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi
7803,848281,"Deal, The (2008)",Comedy
4531,1092633,"Goods: Live Hard, Sell Hard, The (2009)",Comedy
4728,452694,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi
8963,830570,I Can't Think Straight (2007),Drama|Romance
4532,1151922,Miss March (2009),Comedy
6520,1032815,"I Love You, Beth Cooper (2009)",Comedy|Romance
7048,1331064,Paper Heart (2009),Comedy|Documentary|Drama|Romance
3819,436339,G-Force (2009),Action|Adventure|Children|Fantasy
9191,103962,Christopher Columbus: The Discovery (1992),Adventure
7402,964185,Tetro (2009),Drama|Mystery
4195,1172570,Bronson (2009),Action|Comedy|Drama|Thriller
7651,1229360,It Might Get Loud (2008),Documentary
8814,865559,My Life in Ruins (2009),Comedy
289,105643,Troll 2 (1990),Fantasy|Horror
6355,1127896,Taking Woodstock (2009),Comedy
3462,116607,If These Walls Could Talk (1996),Drama
6297,1311067,Halloween II (2009),Horror|Thriller
2524,1305806,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
1061,472033,9 (2009),Adventure|Animation|Sci-Fi
2392,910554,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
1299,1149362,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery
7156,1384590,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi
6797,1000764,"Most Hated Family in America, The (2007)",Documentary
2393,1188729,Pandorum (2009),Horror|Sci-Fi|Thriller
6798,48394,Death of a Cyclist (Muerte de un ciclista) (1955),Drama
1300,1234548,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
9423,1323925,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy
4533,1131734,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller
6298,1130080,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller
6521,1225822,Extract (2009),Comedy
5979,1144884,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller
5980,1034032,Gamer (2009),Action|Sci-Fi|Thriller
1062,844471,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
8557,1385912,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama
3463,1286537,"Food, Inc. (2008)",Documentary
7118,51380,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi
4768,762073,Thirst (Bakjwi) (2009),Drama|Horror
9192,810784,Bright Star (2009),Drama|Romance
9619,450336,Blood Creek (a.k.a. Town Creek) (2009),Horror
6299,1179904,Paranormal Activity (2009),Horror|Thriller
4769,1262981,World's Greatest Dad (2009),Comedy|Drama
8841,1087578,Still Walking (Aruitemo aruitemo) (2008),Drama
6799,41842,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama
5629,1313104,"Cove, The (2009)",Documentary
2067,1019452,"Serious Man, A (2009)",Comedy|Drama
7804,1174730,City Island (2009),Comedy|Drama
6800,1071804,Ink (2009),Action|Fantasy|Sci-Fi
9193,985058,Metropia (2009),Animation|Sci-Fi
6801,419724,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller
6300,862856,Trick 'r Treat (2007),Comedy|Horror|Thriller
3518,1172233,Whip It (2009),Comedy|Drama
4770,1058017,"Invention of Lying, The (2009)",Comedy
4729,986263,Surrogates (2009),Action|Sci-Fi|Thriller
241,1156398,Zombieland (2009),Action|Comedy|Horror
9194,1018818,Assassination of a High School President (2008),Comedy|Drama|Mystery
920,1174732,"Education, An (2009)",Drama|Romance
6356,1035736,Coco Before Chanel (Coco avant Chanel) (2009),Drama
8117,1333634,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary
4534,1078940,Couples Retreat (2009),Comedy|Romance
7805,902290,I Sell the Dead (2008),Comedy|Horror
4172,386117,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
9195,126388,Legionnaire (1998),Action|Adventure|Drama|War
5981,808399,"New York, I Love You (2009)",Drama|Romance
4535,1197624,Law Abiding Citizen (2009),Drama|Thriller
6802,1075110,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama
1301,978762,Mary and Max (2009),Animation|Comedy|Drama
7706,1186370,Spread (2009),Drama|Romance
9620,471041,"Tournament, The (2009)",Action
5268,37193,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance
7119,14646,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller
921,1193138,Up in the Air (2009),Drama|Romance
4329,96880,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller
3602,1233227,Saw VI (2009),Crime|Horror|Mystery|Thriller
9621,1128075,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance
9424,450405,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller
3464,1300851,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
6803,1190536,Black Dynamite (2009),Action|Comedy
3820,475783,Welcome to Dongmakgol (2005),Comedy|Drama|War
7806,1161418,Gentlemen Broncos (2009),Comedy
3519,432283,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
6548,1067106,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
8503,1286130,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi
922,1134629,"Private Lives of Pippa Lee, The (2009)",Drama
3719,1425244,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy
290,1190080,2012 (2009),Action|Drama|Sci-Fi|Thriller
2728,929632,Precious (2009),Drama
6522,1095217,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
923,1259571,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
9622,298296,Derailed (2002),Action|Thriller
9196,790712,"Messenger, The (2009)",Drama|Romance|War
3465,1186367,Ninja Assassin (2009),Action|Crime|Drama|Thriller
8536,1242422,Cell 211 (Celda 211) (2009),Action|Drama
3466,120786,"Patriot, The (1998)",Action|Thriller
7157,1543920,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller
9553,1526300,Merry Madagascar (2009),Animation
6053,765010,Brothers (2009),Drama|Thriller|War
3821,878674,Garage (2007),Drama
1921,878804,"Blind Side, The  (2009)",Drama
3822,238414,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy
7807,1247692,Shrink (2009),Drama
7222,976238,Old Dogs (2009),Comedy
3823,762125,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi
6804,358456,Earthlings (2006),Documentary
924,1315981,"Single Man, A (2009)",Drama
5269,380510,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller
5270,1057500,Invictus (2009),Drama
925,780521,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance
8562,119872,"Peacekeeper, The (1997)",Action
8815,1314228,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance
6805,7361,Snow White (1916),Fantasy|Romance
9425,1461312,Alice (2009),Action|Adventure|Fantasy
926,499549,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
3824,1230414,It's Complicated (2009),Comedy|Romance
927,988045,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
3467,1263670,Crazy Heart (2009),Drama|Romance
3825,1231580,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical
1922,1407050,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
3826,96142,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror
8806,1226681,Pontypool (2008),Horror|Thriller
6357,403702,Youth in Revolt (2009),Comedy|Drama|Romance
1302,433362,Daybreakers (2010),Action|Drama|Horror|Thriller
8583,1028532,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
1923,1216492,Leap Year (2010),Comedy|Romance
1303,1037705,"Book of Eli, The (2010)",Action|Adventure|Drama
1304,1343097,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery
6934,1235166,"Prophet, A (Un Prophète) (2009)",Crime|Drama
7808,976246,Staten Island (2009),Crime|Drama
6054,1107860,"Maiden Heist, The (2009)",Comedy|Crime
4771,806027,Blood: The Last Vampire (2009),Action|Horror|Thriller
1305,110419,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure
8563,49607,Pekka ja Pätkä Suezilla (1958),Comedy
5982,472050,Bart Got a Room (2008),Comedy|Romance
9197,92501,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime
9623,485976,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama
8787,1320082,"Concert, Le (2009)",Comedy|Drama
9624,1182921,Ninja (2009),Action|Crime|Drama|Thriller
8718,463872,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy
9198,1190539,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller
3827,82727,Meantime (1984),Comedy|Drama
7041,58536,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical
1924,918511,"Dennis the Menace Christmas, A (2007)",Comedy
9625,443676,Undisputed II: Last Man Standing (2006),Action|Crime|Drama
4330,1187043,3 Idiots (2009),Comedy|Drama|Romance
4536,1038686,Legion (2010),Action|Fantasy|Horror|Thriller
6301,1185266,Stan Helsing (2009),Comedy|Horror
6806,54176,Peter Pan (1960),Children|Fantasy|Musical
9199,98692,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi
3468,1185416,When in Rome (2010),Comedy|Romance
6807,105438,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
3086,1187064,Triangle (2009),Drama|Horror|Mystery|Thriller
4537,1045772,I Love You Phillip Morris (2009),Comedy|Drama|Romance
7042,92571,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
4331,1278469,Temple Grandin (2010),Drama
3828,56903,"Captain Newman, M.D. (1963)",Comedy|Drama|War
9626,1172994,"House of the Devil, The (2009)",Horror|Thriller
928,817230,Valentine's Day (2010),Comedy|Romance
6523,780653,"Wolfman, The (2010)",Horror|Thriller
242,1130884,Shutter Island (2010),Drama|Mystery|Thriller
3469,844330,Persuasion (2007),Drama|Romance
1306,1216487,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
8141,814255,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
4538,1385867,Cop Out (2010),Action|Comedy|Crime
6719,1139328,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
3720,485601,"Secret of Kells, The (2009)",Animation|Fantasy
8142,1273678,"Spy Next Door, The (2010)",Action|Children|Comedy
6549,1186830,Agora (2009),Adventure|Drama|Romance
3520,1220220,Motherhood (2009),Comedy
3470,1247640,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi
8601,1352852,"Yes Men Fix the World, The (2009)",Documentary
3829,282744,Mike Bassett: England Manager (2001),Comedy
6302,455407,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller
8816,989757,Dear John (2010),Drama|Romance|War
9200,1512201,Last Train Home (2009),Documentary|Drama
3830,808510,Tooth Fairy (2010),Comedy|Fantasy
4332,68519,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery
7158,1245112,[REC]² (2009),Horror|Thriller
5441,368226,"Room, The (2003)",Comedy|Drama|Romance
1307,1014759,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
6808,1433540,"Town Called Panic, A (Panique au village) (2009)",Animation
3725,947810,Green Zone (2010),Action|Drama|Thriller|War
6303,1179034,From Paris with Love (2010),Action|Crime
6550,1235124,Dorian Gray (2009),Drama|Horror|Sci-Fi
6524,1234654,Greenberg (2010),Comedy|Drama
3471,815236,She's Out of My League (2010),Comedy
1308,1289406,Harry Brown (2009),Crime|Drama|Thriller
4333,1403981,Remember Me (2010),Drama|Romance
9627,445939,"Burrowers, The (2008)",Horror|Thriller|Western
3619,1323045,Frozen (2010),Drama|Horror|Thriller
9201,116401,Generation X (1996),Action|Adventure|Sci-Fi
8897,1104083,Little Ashes (2008),Drama
7809,1305583,Our Family Wedding (2010),Comedy
3521,1038919,"Bounty Hunter, The (2010)",Action|Comedy|Romance
6055,1151359,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller
7810,1247704,Women in Trouble (2009),Comedy
9202,57318,Mondo Cane (1962),Documentary
4772,1053424,Repo Men (2010),Action|Sci-Fi|Thriller
9203,795351,Case 39 (2009),Horror|Thriller
6809,765128,Oceans (Océans) (2009),Documentary|Drama
6525,1135525,"Slammin' Salmon, The (2009)",Comedy
1309,1231587,Hot Tub Time Machine (2010),Comedy|Sci-Fi
9628,1216496,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller
1925,892769,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
3831,1181927,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller
6810,1149361,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
1310,800320,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
1311,1250777,Kick-Ass (2010),Action|Comedy
3522,1279935,Date Night (2010),Action|Comedy|Romance
3832,401398,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance
6811,1583323,Steam of Life (Miesten vuoro) (2010),Documentary
8719,314121,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy
3472,1033467,American Drug War: The Last White Hope (2007),Crime|Documentary
7652,1017451,"Runaways, The (2010)",Drama|Musical
6967,884762,Wild China (2008),Documentary
6812,1321509,Death at a Funeral (2010),Comedy
9204,862467,Valhalla Rising (2009),Action|Drama|War
4196,1196141,Diary of a Wimpy Kid (2010),Children|Comedy
6813,1039647,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary
7403,445953,Disgrace (2008),Drama
6304,480255,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
8817,1294226,"Last Song, The (2010)",Drama|Romance
7811,1336617,Cyrus (2010),Comedy|Drama|Romance
4197,1467304,"Human Centipede, The (First Sequence) (2009)",Horror
243,1587707,Exit Through the Gift Shop (2010),Comedy|Documentary
1312,1228705,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
6056,1470023,MacGruber (2010),Action|Comedy
3833,90206,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy
9205,1056437,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama
5644,381940,Cargo (2009),Sci-Fi
7159,1179056,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
3156,1341167,Four Lions (2010),Comedy|Drama
929,1210106,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy
5271,118528,12 Angry Men (1997),Crime|Drama
4730,955308,Robin Hood (2010),Action|Adventure|Drama|Romance|War
8564,307076,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance
9629,1368116,Merantau (2009),Action|Drama
9630,1355599,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western
7812,1196204,Cemetery Junction (2010),Comedy|Drama|Romance
6057,1120985,Blue Valentine (2010),Drama|Romance
6305,1103153,Killers (2010),Action|Comedy
6058,1462758,Buried (2010),Mystery|Thriller
5985,472562,Shake Hands with the Devil (2007),Drama|War
3087,473075,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
7813,878835,Please Give (2010),Comedy|Drama
3834,1081935,Baarìa (2009),Comedy|Drama|War
8576,397612,Ricky Gervais Live: Animals (2003),Comedy
4539,1261945,Sex and the City 2 (2010),Comedy|Drama|Romance
4540,1226229,Get Him to the Greek (2010),Comedy
4773,914863,Unthinkable (2010),Drama|Thriller
8818,1212436,"Back-up Plan, The (2010)",Comedy|Romance
3620,1017460,Splice (2009),Horror|Sci-Fi|Thriller
5009,892318,Letters to Juliet (2010),Drama|Romance
3621,1258197,Exam (2009),Mystery|Thriller
3473,1075747,Jonah Hex (2010),Action|Drama|Thriller|Western
1313,429493,"A-Team, The (2010)",Action|Comedy|Thriller
1133,435761,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
8577,993779,Ricky Gervais Live 3: Fame (2007),Comedy
5272,1399683,Winter's Bone (2010),Drama|Thriller
3835,63557,"Scalphunters, The (1968)",Comedy|Western
9631,269743,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror
1926,892791,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
3474,1179794,TiMER (2009),Comedy|Drama|Fantasy|Romance
8504,1144539,Best Worst Movie (2009),Documentary
930,1325004,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
6814,1191111,Enter the Void (2009),Drama
5983,938283,"Last Airbender, The (2010)",Action|Adventure|Fantasy
9206,1217616,Endgame (2009),Drama
8684,416716,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary
5626,1308667,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
3475,1424381,Predators (2010),Action|Sci-Fi|Thriller
6815,1333667,When You're Strange (2009),Documentary
931,1323594,Despicable Me (2010),Animation|Children|Comedy|Crime
244,1375666,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
1927,1375670,Grown Ups (2010),Comedy
4173,963966,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
1928,1013743,Knight and Day (2010),Action|Comedy|Romance
2813,1155076,"Karate Kid, The (2010)",Action|Children|Drama
2729,842926,"Kids Are All Right, The (2010)",Comedy|Drama
6551,1273235,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
7814,1248971,Cherrybomb (2009),Drama|Thriller
6306,1569923,Batman: Under the Red Hood (2010),Action|Animation
1314,944835,Salt (2010),Action|Thriller
8565,874957,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery
4334,60161,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance
3088,485947,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
4541,427152,Dinner for Schmucks (2010),Comedy
9632,352465,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller
8566,1227536,Hellsinki (Rööperi) (2009),Crime
4774,1386932,Ip Man 2 (2010),Action
4198,493949,Ramona and Beezus (2010),Children|Comedy
7815,1205535,"Rebound, The (2009)",Comedy|Romance
1315,1386588,"Other Guys, The (2010)",Action|Comedy
7673,1522863,"Two Escobars, The (2010)",Crime|Documentary
3836,437405,Paper Man (2009),Comedy|Drama
1316,1320253,"Expendables, The (2010)",Action|Adventure|Thriller
1317,446029,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
8593,1424797,I Killed My Mother (J'ai tué ma mère) (2009),Drama
9633,1220214,Heartless (2009),Fantasy|Horror|Mystery|Thriller
7816,464154,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
9207,1179025,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery
3837,1194263,Get Low (2009),Comedy|Drama|Mystery
7817,1285309,"Joneses, The (2009)",Comedy|Drama
9208,142235,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi
9634,1320244,"Last Exorcism, The (2010)",Horror|Thriller
4335,284492,Sisters (Syostry) (2001),Action|Crime|Drama
5273,1440728,"American, The (2010)",Drama|Thriller
4542,1117523,Jackass 2.5 (2007),Comedy|Documentary
9635,1183276,"Horde, The (La Horde) (2009)",Action|Horror|Thriller
1929,889573,"Switch, The (2010)",Comedy|Romance
1318,985694,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
7818,1322312,Going the Distance (2010),Comedy|Romance
3622,1220634,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
8567,1428453,Princess (Prinsessa) (2010),Drama
1152,1285016,"Social Network, The (2010)",Drama
6816,62043,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery
245,840361,"Town, The (2010)",Crime|Drama|Thriller
932,1282140,Easy A (2010),Comedy|Romance
8568,879870,Eat Pray Love (2010),Drama|Romance
6817,1049402,Howl (2010),Drama
4199,1356864,I'm Still Here (2010),Comedy|Drama
4251,1067733,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance
4200,817177,Flipped (2010),Comedy|Drama|Romance
6552,1027718,Wall Street: Money Never Sleeps (2010),Drama
6028,1219342,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
3089,804497,It's Kind of a Funny Story (2010),Comedy|Drama
3838,1251757,Middle Men (2009),Comedy|Crime|Drama
7120,23753,Alice in Wonderland (1933),Adventure|Children|Fantasy
3623,1228987,Let Me In (2010),Drama|Horror|Mystery
8602,1727587,Sintel (2010),Animation|Fantasy
6471,1028576,Secretariat (2010),Adventure|Drama
6307,1314655,Devil (2010),Horror|Mystery|Thriller
8819,1414382,You Again (2010),Comedy
3476,1055292,Life as We Know It (2010),Comedy|Romance
6059,1584016,Catfish (2010),Documentary|Mystery
7819,1182350,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
7707,1423995,Stone (2010),Drama|Thriller
246,1645089,Inside Job (2010),Documentary
6947,1470827,Monsters (2010),Drama|Sci-Fi
6029,1334260,Never Let Me Go (2010),Drama|Romance|Sci-Fi
2814,775489,"Illusionist, The (L'illusionniste) (2010)",Animation
3839,886539,Luck by Chance (2009),Drama
5627,1612774,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
4201,1116184,Jackass 3D (2010),Action|Comedy|Documentary
6720,1559549,Restrepo (2010),Documentary|War
6818,1566648,Waiting for 'Superman' (2010),Documentary
1930,1245526,Red (2010),Action|Comedy
6935,1340107,In a Better World (Hævnen) (2010),Drama
8788,1465487,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance
3624,1536044,Paranormal Activity 2 (2010),Horror|IMAX
5027,1600524,Heartbeats (Les amours imaginaires) (2010),Drama|Romance
5984,1212419,Hereafter (2010),Drama|Fantasy
9636,1156466,Undisputed III: Redemption (2010),Action|Crime|Drama
3603,1477076,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
3840,1231583,Due Date (2010),Comedy
2815,1542344,127 Hours (2010),Adventure|Drama|Thriller
1931,1001526,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
1932,947798,Black Swan (2010),Drama|Thriller
8842,41497,I Shot Jesse James (1949),Drama|Romance|Western
4739,477080,Unstoppable (2010),Action|Drama|Thriller
933,1126618,Morning Glory (2010),Comedy|Drama|Romance
6013,1020773,Certified Copy (Copie conforme) (2010),Drama
1319,1458175,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
9209,1421051,Somewhere (2010),Drama
4202,1164999,Biutiful (2010),Drama
5815,1467273,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama
1933,926084,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
934,1504320,"King's Speech, The (2010)",Drama
935,398286,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
3477,1326733,"Art of the Steal, The (2009)",Documentary
1153,964517,"Fighter, The (2010)",Drama
7820,1403988,"Romantics, The (2010)",Comedy|Drama|Romance
3625,1316536,"Loved Ones, The (2009)",Horror
6060,1194417,Casino Jack (2010),Comedy|Crime
8603,1611211,Vincent Wants to Sea (Vincent will meer) (2010),Drama
7821,1213648,London Boulevard (2010),Crime|Romance
7822,1564585,Skyline (2010),Sci-Fi|Thriller
8820,1152398,Beastly (2011),Drama|Fantasy|Romance
936,758752,Love and Other Drugs (2010),Comedy|Drama|Romance
6032,980970,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
1934,1243957,"Tourist, The (2010)",Drama|Thriller
8505,1401143,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
9637,1270835,Hatchet II (2010),Comedy|Horror|Thriller
6968,1175709,All Good Things (2010),Drama|Mystery|Thriller
1154,1403865,True Grit (2010),Western
3090,1104001,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
937,1341188,How Do You Know (2010),Comedy|Drama|Romance
7823,1423894,Barney's Version (2010),Drama
9210,1172991,"Company Men, The (2010)",Drama
